Gene,Species,Chromosome,Enh_Prom,Type_Start,Type_End
CHRNA6,Homo sapiens,8,Enh,41993313,41993650
CHRNA6,Homo sapiens,8,Enh,41995286,41995626
CHRNA6,Homo sapiens,8,Enh,41995701,41995960
CHRNA6,Homo sapiens,8,Enh,42004907,42005248
CHRNA6,Homo sapiens,8,Enh,42005435,42005783
CHRNA6,Homo sapiens,8,Enh,42010504,42010827
CHRNA6,Homo sapiens,8,Enh,42010857,42011058
CHRNA6,Homo sapiens,8,Enh,42015179,42015510
CHRNA6,Homo sapiens,8,Enh,42019192,42019502
CHRNA6,Homo sapiens,8,Enh,42020704,42021003
CHRNA6,Homo sapiens,8,Enh,42022413,42022696
CHRNA6,Homo sapiens,8,Enh,42033418,42033749
CHRNA6,Homo sapiens,8,Enh,42033806,42034153
CHRNA6,Homo sapiens,8,Enh,42034499,42034739
CHRNA6,Homo sapiens,8,Enh,42036778,42036989
CHRNA6,Homo sapiens,8,Enh,42037421,42037609
CHRNA6,Homo sapiens,8,Enh,42037730,42038076
CHRNA6,Homo sapiens,8,Enh,42038906,42039255
CHRNA6,Homo sapiens,8,Enh,42049444,42049714
CHRNA6,Homo sapiens,8,Enh,42049759,42050080
CHRNA6,Homo sapiens,8,Enh,42050715,42050960
CHRNA6,Homo sapiens,8,Enh,42050974,42051323
CHRNA6,Homo sapiens,8,Enh,42051627,42051839
CHRNA6,Homo sapiens,8,Prom,42051921,42052271
CHRNA6,Homo sapiens,8,Enh,42052280,42052611
CHRNA6,Homo sapiens,8,Enh,42052726,42052926
CHRNA6,Homo sapiens,8,Enh,42056767,42057116
CHRNA6,Homo sapiens,8,Enh,42061539,42061818
CHRNA6,Homo sapiens,8,Enh,42061927,42062261
CHRNA6,Homo sapiens,8,Enh,42063603,42063799
CHRNA6,Homo sapiens,8,Enh,42064435,42064731
CHRNA6,Homo sapiens,8,Enh,42068244,42068593
CHRNA6,Homo sapiens,8,Enh,42084973,42085307
CHRNA6,Homo sapiens,8,Enh,42085353,42085655
CHRNA6,Homo sapiens,8,Enh,42085755,42086011
CHRNA6,Homo sapiens,8,Enh,42090056,42090400
CHRNA6,Homo sapiens,8,Enh,42100343,42100610
CHRNA6,Homo sapiens,8,Enh,42101000,42101349
CHRNA6,Homo sapiens,8,Enh,42103065,42103329
CHRNA6,Homo sapiens,8,Enh,42103778,42104124
CHRNA6,Homo sapiens,8,Enh,42104565,42104910
CHRNA6,Homo sapiens,8,Enh,42105021,42105222
CHRNA6,Homo sapiens,8,Enh,42116759,42117080
CHRNA6,Homo sapiens,8,Enh,42117104,42117448
CHRNA6,Homo sapiens,8,Enh,42125994,42126344
CHRNA6,Homo sapiens,8,Enh,42126479,42126693
CHRNA6,Homo sapiens,8,Enh,42138888,42139183
CHRNA6,Homo sapiens,8,Enh,42139195,42139388
CHRNA6,Homo sapiens,8,Prom,42139795,42140106
CHRNA6,Homo sapiens,8,Enh,42140146,42140496
CHRNA6,Homo sapiens,8,Enh,42140666,42140951
CHRNA6,Homo sapiens,8,Enh,42141053,42141245
CHRNA6,Homo sapiens,8,Enh,42141248,42141431
CHRNA6,Homo sapiens,8,Enh,42141532,42141856
CHRNA6,Homo sapiens,8,Enh,42141945,42142103
CHRNA6,Homo sapiens,8,Enh,42142680,42143021
CHRNA6,Homo sapiens,8,Enh,42146335,42146536
CHRNA6,Homo sapiens,8,Enh,42147984,42148220
CHRNA6,Homo sapiens,8,Enh,42151149,42151357
CHRNA6,Homo sapiens,8,Enh,42152083,42152432
CHRNA6,Homo sapiens,8,Prom,42152678,42153028
CHRNA6,Homo sapiens,8,Enh,42153187,42153421
CHRNA6,Homo sapiens,8,Enh,42153440,42153600
CHRNA6,Homo sapiens,8,Enh,42153668,42153876
CHRNA6,Homo sapiens,8,Enh,42154111,42154460
CHRNA6,Homo sapiens,8,Prom,42154482,42154645
CHRNA6,Homo sapiens,8,Enh,42154935,42155279
CHRNA6,Homo sapiens,8,Enh,42155670,42156014
CHRNA6,Homo sapiens,8,Enh,42156016,42156319
CHRNA6,Homo sapiens,8,Enh,42156344,42156527
CHRNA6,Homo sapiens,8,Enh,42156897,42157242
CHRNA6,Homo sapiens,8,Enh,42165972,42166317
CHRNA6,Homo sapiens,8,Enh,42166949,42167299
CHRNA6,Homo sapiens,8,Enh,42167849,42168002
CHRNA6,Homo sapiens,8,Enh,42171625,42171975
CHRNA6,Homo sapiens,8,Enh,42172957,42173306
CHRNA6,Homo sapiens,8,Enh,42173653,42173813
CHRNA6,Homo sapiens,8,Enh,42173859,42174091
CHRNA6,Homo sapiens,8,Enh,42174491,42174681
CHRNA6,Homo sapiens,8,Enh,42175358,42175705
CHRNA6,Homo sapiens,8,Enh,42177182,42177532
CHRNA6,Homo sapiens,8,Enh,42177652,42178002
CHRNA6,Homo sapiens,8,Enh,42178004,42178170
CHRNA6,Homo sapiens,8,Enh,42179796,42180143
CHRNA6,Homo sapiens,8,Enh,42180328,42180678
CHRNA6,Homo sapiens,8,Enh,42181233,42181568
CHRNA6,Homo sapiens,8,Enh,42182192,42182369
CHRNA6,Homo sapiens,8,Enh,42182819,42183166
CHRNA6,Homo sapiens,8,Enh,42183236,42183562
CHRNA6,Homo sapiens,8,Enh,42188960,42189310
CHRNA6,Homo sapiens,8,Enh,42194054,42194306
CHRNA6,Homo sapiens,8,Enh,42194372,42194722
CHRNA6,Homo sapiens,8,Enh,42194903,42195210
CHRNA6,Homo sapiens,8,Enh,42195217,42195409
CHRNA6,Homo sapiens,8,Enh,42195745,42195935
CHRNA6,Homo sapiens,8,Enh,42196307,42196657
CHRNA6,Homo sapiens,8,Enh,42197157,42197506
CHRNA6,Homo sapiens,8,Enh,42198481,42198701
CHRNA6,Homo sapiens,8,Enh,42198714,42199059
CHRNA6,Homo sapiens,8,Enh,42199493,42199790
CHRNA6,Homo sapiens,8,Enh,42199836,42200185
CHRNA6,Homo sapiens,8,Enh,42201065,42201409
CHRNA6,Homo sapiens,8,Enh,42202630,42202975
CHRNA6,Homo sapiens,8,Enh,42202982,42203282
CHRNA6,Homo sapiens,8,Enh,42203287,42203560
CHRNA6,Homo sapiens,8,Enh,42206031,42206197
CHRNA6,Homo sapiens,8,Enh,42206260,42206459
CHRNA6,Homo sapiens,8,Enh,42206738,42207088
CHRNA6,Homo sapiens,8,Enh,42207223,42207430
CHRNA6,Homo sapiens,8,Prom,42207543,42207893
CHRNA6,Homo sapiens,8,Enh,42208375,42208689
CHRNA6,Homo sapiens,8,Enh,42208984,42209237
CHRNA6,Homo sapiens,8,Enh,42209330,42209524
CHRNA6,Homo sapiens,8,Enh,42209666,42210016
CHRNA6,Homo sapiens,8,Enh,42214199,42214495
CHRNA6,Homo sapiens,8,Enh,42214995,42215336
CHRNA6,Homo sapiens,8,Enh,42215522,42215683
CHRNA6,Homo sapiens,8,Enh,42217039,42217389
CHRNA6,Homo sapiens,8,Enh,42217523,42217871
CHRNA6,Homo sapiens,8,Enh,42219280,42219594
CHRNA6,Homo sapiens,8,Enh,42219666,42219968
CHRNA6,Homo sapiens,8,Enh,42220608,42220880
CHRNA6,Homo sapiens,8,Enh,42221505,42221846
CHRNA6,Homo sapiens,8,Enh,42222077,42222420
CHRNA6,Homo sapiens,8,Enh,42222922,42223099
CHRNA6,Homo sapiens,8,Enh,42223101,42223406
CHRNA6,Homo sapiens,8,Enh,42223467,42223660
CHRNA6,Homo sapiens,8,Enh,42224111,42224300
CHRNA6,Homo sapiens,8,Enh,42225029,42225240
CHRNA6,Homo sapiens,8,Enh,42225866,42226087
CHRNA6,Homo sapiens,8,Enh,42229716,42229978
CHRNA6,Homo sapiens,8,Enh,42245370,42245549
CHRNA6,Homo sapiens,8,Enh,42245562,42245908
CHRNA6,Homo sapiens,8,Enh,42245910,42246245
CHRNA6,Homo sapiens,8,Enh,42246978,42247327
CHRNA6,Homo sapiens,8,Enh,42249534,42249830
CHRNA6,Homo sapiens,8,Enh,42250067,42250412
CHRNA6,Homo sapiens,8,Enh,42252380,42252563
CHRNA6,Homo sapiens,8,Enh,42252603,42252952
CHRNA6,Homo sapiens,8,Enh,42254266,42254579
CHRNA6,Homo sapiens,8,Enh,42255351,42255699
CHRNA6,Homo sapiens,8,Enh,42256619,42256965
CHRNA6,Homo sapiens,8,Enh,42257857,42258190
CHRNA6,Homo sapiens,8,Enh,42258808,42258967
CHRNA6,Homo sapiens,8,Enh,42261607,42261868
CHRNA6,Homo sapiens,8,Enh,42265677,42266024
CHRNA6,Homo sapiens,8,Enh,42266166,42266515
CHRNA6,Homo sapiens,8,Enh,42267280,42267620
CHRNA6,Homo sapiens,8,Enh,42267648,42267997
CHRNA6,Homo sapiens,8,Prom,42270638,42270833
CHRNA6,Homo sapiens,8,Prom,42270863,42271126
CHRNA6,Homo sapiens,8,Prom,42271171,42271520
CHRNA6,Homo sapiens,8,Enh,42271612,42271962
CHRNA6,Homo sapiens,8,Prom,42272047,42272312
CHRNA6,Homo sapiens,8,Enh,42277341,42277649
CHRNA6,Homo sapiens,8,Enh,42277665,42277843
CHRNA6,Homo sapiens,8,Enh,42279517,42279861
CHRNA6,Homo sapiens,8,Enh,42280103,42280435
CHRNA6,Homo sapiens,8,Enh,42280545,42280890
CHRNA6,Homo sapiens,8,Enh,42287435,42287675
CHRNA6,Homo sapiens,8,Enh,42288587,42288768
CHRNA6,Homo sapiens,8,Enh,42289715,42290001
CHRNA6,Homo sapiens,8,Enh,42290307,42290656
CHRNA6,Homo sapiens,8,Enh,42291933,42292269
CHRNA6,Homo sapiens,8,Enh,42292297,42292514
CHRNA6,Homo sapiens,8,Enh,42292613,42292962
CHRNA6,Homo sapiens,8,Enh,42293128,42293474
CHRNA6,Homo sapiens,8,Enh,42293630,42293962
CHRNA6,Homo sapiens,8,Enh,42294288,42294547
CHRNA6,Homo sapiens,8,Enh,42297238,42297587
CHRNA6,Homo sapiens,8,Enh,42298004,42298354
CHRNA6,Homo sapiens,8,Enh,42299851,42300093
CHRNA6,Homo sapiens,8,Enh,42300371,42300719
CHRNA6,Homo sapiens,8,Enh,42305195,42305396
CHRNA6,Homo sapiens,8,Enh,42306481,42306758
CHRNA6,Homo sapiens,8,Enh,42306855,42307205
CHRNA6,Homo sapiens,8,Enh,42307511,42307858
CHRNA6,Homo sapiens,8,Enh,42316389,42316739
CHRNA6,Homo sapiens,8,Enh,42316783,42317109
CHRNA6,Homo sapiens,8,Enh,42319741,42319951
CHRNA6,Homo sapiens,8,Enh,42325758,42326108
CHRNA6,Homo sapiens,8,Enh,42329928,42330277
CHRNA6,Homo sapiens,8,Enh,42331369,42331717
CHRNA6,Homo sapiens,8,Enh,42332137,42332406
CHRNA6,Homo sapiens,8,Enh,42335084,42335429
CHRNA6,Homo sapiens,8,Enh,42337958,42338289
CHRNA6,Homo sapiens,8,Prom,42338290,42338640
CHRNA6,Homo sapiens,8,Enh,42338797,42339005
CHRNA6,Homo sapiens,8,Enh,42342083,42342425
CHRNA6,Homo sapiens,8,Enh,42347438,42347623
CHRNA6,Homo sapiens,8,Enh,42355567,42355903
CHRNA6,Homo sapiens,8,Enh,42364701,42364969
CHRNA6,Homo sapiens,8,Enh,42365567,42365766
CHRNA6,Homo sapiens,8,Enh,42366384,42366667
CHRNA6,Homo sapiens,8,Enh,42366763,42366976
CHRNA6,Homo sapiens,8,Enh,42372499,42372773
CHRNA6,Homo sapiens,8,Prom,42377089,42377293
CHRNA6,Homo sapiens,8,Enh,42390734,42390973
CHRNA6,Homo sapiens,8,Enh,42391034,42391321
CHRNA6,Homo sapiens,8,Prom,42391567,42391915
CHRNA6,Homo sapiens,8,Enh,42392227,42392576
CHRNA6,Homo sapiens,8,Enh,42392926,42393086
CHRNA6,Homo sapiens,8,Enh,42393169,42393505
CHRNA6,Homo sapiens,8,Enh,42397313,42397661
CHRNA6,Homo sapiens,8,Enh,42403969,42404121
CHRNA6,Homo sapiens,8,Enh,42406043,42406248
CHRNA6,Homo sapiens,8,Enh,42409350,42409576
CHRNA6,Homo sapiens,8,Enh,42412117,42412314
CHRNA6,Homo sapiens,8,Enh,42412381,42412698
CHRNA6,Homo sapiens,8,Enh,42412785,42413131
CHRNA6,Homo sapiens,8,Enh,42415070,42415271
CHRNA6,Homo sapiens,8,Enh,42425263,42425576
CHRNA6,Homo sapiens,8,Enh,42426672,42427001
CHRNA6,Homo sapiens,8,Enh,42428407,42428757
CHRNA6,Homo sapiens,8,Enh,42428927,42429163
CHRNA6,Homo sapiens,8,Enh,42429270,42429512
CHRNA6,Homo sapiens,8,Enh,42429538,42429688
CHRNA6,Homo sapiens,8,Enh,42436179,42436488
CHRNA6,Homo sapiens,8,Enh,42444202,42444522
CHRNA6,Homo sapiens,8,Enh,42449430,42449772
CHRNA6,Homo sapiens,8,Enh,42450936,42451236
CHRNA6,Homo sapiens,8,Enh,42453091,42453292
CHRNA6,Homo sapiens,8,Enh,42456303,42456503
CHRNA6,Homo sapiens,8,Enh,42458046,42458319
CHRNA6,Homo sapiens,8,Enh,42459354,42459544
CHRNA6,Homo sapiens,8,Enh,42459573,42459923
CHRNA6,Homo sapiens,8,Enh,42460075,42460416
CHRNA6,Homo sapiens,8,Enh,42460480,42460752
CHRNA6,Homo sapiens,8,Enh,42461016,42461354
CHRNA6,Homo sapiens,8,Enh,42461968,42462313
CHRNA6,Homo sapiens,8,Enh,42463342,42463633
CHRNA6,Homo sapiens,8,Enh,42467347,42467685
CHRNA6,Homo sapiens,8,Enh,42467687,42467864
CHRNA6,Homo sapiens,8,Enh,42468449,42468793
CHRNA6,Homo sapiens,8,Enh,42468914,42469205
CHRNA6,Homo sapiens,8,Enh,42471239,42471581
CHRNA6,Homo sapiens,8,Enh,42472359,42472654
CHRNA6,Homo sapiens,8,Enh,42472949,42473297
CHRNA6,Homo sapiens,8,Enh,42473368,42473717
CHRNA6,Homo sapiens,8,Enh,42476804,42477149
CHRNA6,Homo sapiens,8,Enh,42481208,42481482
CHRNA6,Homo sapiens,8,Enh,42481571,42481901
CHRNA6,Homo sapiens,8,Enh,42483734,42483893
CHRNA6,Homo sapiens,8,Enh,42483921,42484161
CHRNA6,Homo sapiens,8,Enh,42484236,42484432
CHRNA6,Homo sapiens,8,Prom,42484609,42484957
CHRNA6,Homo sapiens,8,Enh,42484991,42485330
CHRNA6,Homo sapiens,8,Enh,42486377,42486724
CHRNA6,Homo sapiens,8,Enh,42488517,42488766
CHRNA6,Homo sapiens,8,Enh,42490583,42490932
CHRNA6,Homo sapiens,8,Enh,42492375,42492719
CHRNA6,Homo sapiens,8,Enh,42493159,42493423
CHRNA6,Homo sapiens,8,Enh,42493586,42493936
CHRNA6,Homo sapiens,8,Enh,42496294,42496503
CHRNA6,Homo sapiens,8,Enh,42496577,42496814
CHRNA6,Homo sapiens,8,Enh,42496895,42497237
CHRNA6,Homo sapiens,8,Enh,42497820,42498012
CHRNA6,Homo sapiens,8,Enh,42498616,42498848
CHRNA6,Homo sapiens,8,Enh,42498975,42499273
CHRNA6,Homo sapiens,8,Enh,42499275,42499476
CHRNA6,Homo sapiens,8,Enh,42499803,42500144
CHRNA6,Homo sapiens,8,Prom,42501175,42501504
CHRNA6,Homo sapiens,8,Enh,42501584,42501822
CHRNA6,Homo sapiens,8,Enh,42502436,42502770
CHRNA6,Homo sapiens,8,Enh,42503059,42503365
CHRNA6,Homo sapiens,8,Enh,42503555,42503904
CHRNA6,Homo sapiens,8,Enh,42506964,42507118
CHRNA6,Homo sapiens,8,Enh,42507537,42507886
CHRNA6,Homo sapiens,8,Enh,42509585,42509934
CHRNA6,Homo sapiens,8,Enh,42513128,42513440
CHRNA6,Homo sapiens,8,Enh,42515817,42516120
CHRNA6,Homo sapiens,8,Enh,42516703,42517049
CHRNA6,Homo sapiens,8,Enh,42526129,42526312
CHRNA6,Homo sapiens,8,Enh,42530916,42531230
CHRNA6,Homo sapiens,8,Enh,42535068,42535329
CHRNA6,Homo sapiens,8,Enh,42537493,42537699
CHRNA6,Homo sapiens,8,Enh,42537766,42538115
CHRNA6,Homo sapiens,8,Enh,42539647,42539881
CHRNA6,Homo sapiens,8,Enh,42540657,42540858
CHRNA6,Homo sapiens,8,Prom,42540869,42541070
CHRNA6,Homo sapiens,8,Prom,42541104,42541434
CHRNA6,Homo sapiens,8,Prom,42541602,42541939
CHRNA6,Homo sapiens,8,Enh,42541966,42542315
CHRNA6,Homo sapiens,8,Enh,42542498,42542710
CHRNA6,Homo sapiens,8,Enh,42543141,42543474
CHRNA6,Homo sapiens,8,Enh,42546186,42546523
CHRNA6,Homo sapiens,8,Enh,42547392,42547655
CHRNA6,Homo sapiens,8,Enh,42547660,42547887
CHRNA6,Homo sapiens,8,Enh,42553306,42553619
CHRNA6,Homo sapiens,8,Enh,42554305,42554546
CHRNA6,Homo sapiens,8,Enh,42554578,42554762
CHRNA6,Homo sapiens,8,Enh,42554820,42555149
CHRNA6,Homo sapiens,8,Enh,42555154,42555322
CHRNA6,Homo sapiens,8,Enh,42557347,42557678
CHRNA6,Homo sapiens,8,Enh,42571524,42571868
CHRNA6,Homo sapiens,8,Enh,42572032,42572379
CHRNA6,Homo sapiens,8,Enh,42579474,42579824
CHRNA6,Homo sapiens,8,Enh,42584416,42584728
CHRNA6,Homo sapiens,8,Enh,42587877,42588225
CHRNA6,Homo sapiens,8,Enh,42594249,42594515
CHRNA6,Homo sapiens,8,Enh,42596047,42596380
CHRNA6,Homo sapiens,8,Enh,42614943,42615252
CHRNA6,Homo sapiens,8,Enh,42618758,42619107
CHRNA6,Homo sapiens,8,Enh,42621005,42621350
CHRNA6,Homo sapiens,8,Enh,42627579,42627920
CHRNA6,Homo sapiens,8,Enh,42629352,42629672
CHRNA6,Homo sapiens,8,Enh,42634173,42634383
CHRNA6,Homo sapiens,8,Enh,42638916,42639261
CHRNA6,Homo sapiens,8,Enh,42640697,42640928
CHRNA6,Homo sapiens,8,Enh,42642713,42643029
CHRNA6,Homo sapiens,8,Enh,42649091,42649331
CHRNA6,Homo sapiens,8,Enh,42649877,42650115
CHRNA6,Homo sapiens,8,Enh,42650168,42650436
CHRNA6,Homo sapiens,8,Enh,42650450,42650735
CHRNA6,Homo sapiens,8,Enh,42651436,42651766
CHRNA6,Homo sapiens,8,Enh,42656792,42657074
CHRNA6,Homo sapiens,8,Enh,42658177,42658518
CHRNA6,Homo sapiens,8,Enh,42658713,42659062
CHRNA6,Homo sapiens,8,Enh,42660204,42660498
CHRNA6,Homo sapiens,8,Enh,42660543,42660875
CHRNA6,Homo sapiens,8,Enh,42661622,42661788
CHRNA6,Homo sapiens,8,Enh,42661909,42662256
CHRNA6,Homo sapiens,8,Enh,42665831,42666178
CHRNA6,Homo sapiens,8,Enh,42674127,42674356
CHRNA6,Homo sapiens,8,Enh,42692510,42692851
CHRNA6,Homo sapiens,8,Enh,42703649,42703809
CHRNA6,Homo sapiens,8,Enh,42703809,42704158
CHRNA6,Homo sapiens,8,Enh,42705789,42706001
CHRNA6,Homo sapiens,8,Enh,42706168,42706516
CHRNA6,Homo sapiens,8,Enh,42709004,42709276
CHRNA6,Homo sapiens,8,Enh,42719585,42719917
CHRNA6,Homo sapiens,8,Enh,42720448,42720798
CHRNA6,Homo sapiens,8,Enh,42720904,42721116
CHRNA6,Homo sapiens,8,Enh,42721251,42721484
CHRNA6,Homo sapiens,8,Prom,42721915,42722070
CHRNA6,Homo sapiens,8,Enh,42732633,42732927
CHRNA6,Homo sapiens,8,Enh,42732938,42733138
CHRNA6,Homo sapiens,8,Enh,42737033,42737373
CHRNA6,Homo sapiens,8,Enh,42737601,42737775
CHRNA6,Homo sapiens,8,Enh,42740616,42740919
CHRNA6,Homo sapiens,8,Enh,42740950,42741141
CHRNA6,Homo sapiens,8,Enh,42741145,42741451
CHRNA6,Homo sapiens,8,Enh,42741452,42741663
CHRNA6,Homo sapiens,8,Enh,42741851,42742191
CHRNA6,Homo sapiens,8,Enh,42753690,42754040
CHRNA6,Homo sapiens,8,Enh,42754614,42754960
CHRNA6,Homo sapiens,8,Enh,42760845,42761129
CHRNA6,Homo sapiens,8,Enh,42761162,42761512
CHRNA6,Homo sapiens,8,Enh,42763963,42764117
CHRNA6,Homo sapiens,8,Enh,42765135,42765347
CHRNA6,Homo sapiens,8,Enh,42765387,42765730
CHRNA6,Homo sapiens,8,Enh,42767736,42768080
CHRNA6,Homo sapiens,8,Enh,42768304,42768475
CHRNA6,Homo sapiens,8,Prom,42768562,42768911
CHRNA6,Homo sapiens,8,Enh,42770830,42771177
CHRNA6,Homo sapiens,8,Enh,42772437,42772662
CHRNA6,Homo sapiens,8,Enh,42784037,42784359
CHRNA6,Homo sapiens,8,Enh,42788735,42788944
CHRNA6,Homo sapiens,8,Enh,42789387,42789591
CHRNA6,Homo sapiens,8,Enh,42789607,42789889
CHRNA6,Homo sapiens,8,Enh,42789891,42790179
CHRNA6,Homo sapiens,8,Enh,42790298,42790645
CHRNA6,Homo sapiens,8,Enh,42797735,42797899
CHRNA6,Homo sapiens,8,Enh,42798898,42799243
CHRNA6,Homo sapiens,8,Enh,42801422,42801770
CHRNA6,Homo sapiens,8,Enh,42802860,42803070
CHRNA6,Homo sapiens,8,Enh,42803390,42803731
CHRNA6,Homo sapiens,8,Enh,42804032,42804235
CHRNA6,Homo sapiens,8,Enh,42805011,42805215
CHRNA6,Homo sapiens,8,Enh,42805223,42805570
CHRNA6,Homo sapiens,8,Enh,42816813,42817163
CHRNA6,Homo sapiens,8,Enh,42822183,42822507
CHRNA6,Homo sapiens,8,Enh,42842249,42842572
CHRNA6,Homo sapiens,8,Enh,42842695,42843045
CHRNA6,Homo sapiens,8,Prom,42843220,42843570
CHRNA6,Homo sapiens,8,Enh,42843604,42843799
CHRNA6,Homo sapiens,8,Enh,42844067,42844393
CHRNA6,Homo sapiens,8,Enh,42850122,42850428
CHRNA6,Homo sapiens,8,Enh,42853902,42854235
CHRNA6,Homo sapiens,8,Enh,42854625,42854956
CHRNA6,Homo sapiens,8,Enh,42856945,42857294
CHRNA6,Homo sapiens,8,Enh,42858494,42858799
CHRNA6,Homo sapiens,8,Enh,42889162,42889447
CHRNA6,Homo sapiens,8,Enh,42889597,42889930
CHRNA6,Homo sapiens,8,Enh,42890866,42891166
CHRNA6,Homo sapiens,8,Enh,42891189,42891521
CHRNA6,Homo sapiens,8,Enh,42891749,42892034
CHRNA6,Homo sapiens,8,Enh,42892170,42892429
CHRNA6,Homo sapiens,8,Enh,42893326,42893674
CHRNA6,Homo sapiens,8,Enh,42893742,42894085
CHRNA6,Homo sapiens,8,Enh,42894270,42894610
CHRNA6,Homo sapiens,8,Enh,42895379,42895702
CHRNA6,Homo sapiens,8,Enh,42895709,42895928
CHRNA6,Homo sapiens,8,Prom,42895997,42896197
CHRNA6,Homo sapiens,8,Prom,42896227,42896548
CHRNA6,Homo sapiens,8,Prom,42896628,42896978
CHRNA6,Homo sapiens,8,Enh,42897150,42897392
CHRNA6,Homo sapiens,8,Enh,42897613,42897816
CHRNA6,Homo sapiens,8,Enh,42897844,42898007
CHRNA6,Homo sapiens,8,Enh,42898050,42898227
CHRNA6,Homo sapiens,8,Enh,42898254,42898603
CHRNA6,Homo sapiens,8,Enh,42899981,42900289
CHRNA6,Homo sapiens,8,Enh,42909670,42910012
CHRNA6,Homo sapiens,8,Enh,42914987,42915240
CHRNA6,Homo sapiens,8,Enh,42916468,42916756
CHRNA6,Homo sapiens,8,Enh,42916951,42917292
CHRNA6,Homo sapiens,8,Enh,42917529,42917738
CHRNA6,Homo sapiens,8,Enh,42920080,42920263
CHRNA6,Homo sapiens,8,Enh,42920397,42920747
CHRNA6,Homo sapiens,8,Enh,42925683,42925971
CHRNA6,Homo sapiens,8,Enh,42933632,42933982
CHRNA6,Homo sapiens,8,Enh,42942674,42943022
CHRNA6,Homo sapiens,8,Enh,42943054,42943209
CHRNA6,Homo sapiens,8,Enh,42952413,42952738
CHRNA6,Homo sapiens,8,Enh,42958095,42958433
CHRNA6,Homo sapiens,8,Enh,42958646,42958984
CHRNA6,Homo sapiens,8,Enh,42967194,42967395
CHRNA6,Homo sapiens,8,Enh,42967999,42968310
CHRNA6,Homo sapiens,8,Enh,42969400,42969745
CHRNA6,Homo sapiens,8,Enh,42970546,42970780
CHRNA6,Homo sapiens,8,Enh,42983508,42983709
CHRNA6,Homo sapiens,8,Enh,42994176,42994456
CHRNA6,Homo sapiens,8,Enh,43000040,43000193
CHRNA6,Homo sapiens,8,Enh,43002755,43002926
CHRNA6,Homo sapiens,8,Enh,43002961,43003215
CHRNA6,Homo sapiens,8,Enh,43007257,43007477
CHRNA6,Homo sapiens,8,Enh,43013861,43014082
CHRNA6,Homo sapiens,8,Enh,43018356,43018696
CHRNA6,Homo sapiens,8,Enh,43020063,43020404
CHRNA6,Homo sapiens,8,Enh,43020993,43021335
CHRNA6,Homo sapiens,8,Enh,43023676,43023906
CHRNA6,Homo sapiens,8,Enh,43050365,43050518
CHRNA6,Homo sapiens,8,Enh,43054699,43054986
CHRNA6,Homo sapiens,8,Enh,43055146,43055313
CHRNA6,Homo sapiens,8,Enh,43055446,43055647
CHRNA6,Homo sapiens,8,Enh,43055672,43055844
CHRNA6,Homo sapiens,8,Prom,43056037,43056387
CHRNA6,Homo sapiens,8,Prom,43056481,43056643
CHRNA6,Homo sapiens,8,Prom,43056661,43056838
CHRNA6,Homo sapiens,8,Enh,43056841,43057045
CHRNA6,Homo sapiens,8,Enh,43057068,43057252
CHRNA6,Homo sapiens,8,Enh,43057330,43057679
CHRNA6,Homo sapiens,8,Enh,43062797,43062988
CHRNA6,Homo sapiens,8,Enh,43063334,43063678
CHRNA6,Homo sapiens,8,Enh,43063734,43063980
CHRNA6,Homo sapiens,8,Enh,43067335,43067672
CHRNA6,Homo sapiens,8,Enh,43070427,43070776
CHRNA6,Homo sapiens,8,Enh,43073378,43073583
CHRNA6,Homo sapiens,8,Enh,43073595,43073802
CHRNA6,Homo sapiens,8,Enh,43079995,43080217
CHRNA6,Homo sapiens,8,Enh,43080219,43080438
CHRNA6,Homo sapiens,8,Enh,43081423,43081772
CHRNA6,Homo sapiens,8,Enh,43082079,43082286
CHRNA6,Homo sapiens,8,Enh,43091124,43091466
CHRNA6,Homo sapiens,8,Enh,43091553,43091837
CHRNA6,Homo sapiens,8,Enh,43092624,43092794
CHRNA6,Homo sapiens,8,Enh,43092844,43093067
CHRNA6,Homo sapiens,8,Enh,43093087,43093245
CHRNA6,Homo sapiens,8,Prom,43093297,43093647
CHRNA6,Homo sapiens,8,Enh,43093759,43094096
CHRNA6,Homo sapiens,8,Enh,43094822,43094991
CHRNA6,Homo sapiens,8,Enh,43099704,43100028
CHRNA6,Homo sapiens,8,Enh,43102354,43102619
CHRNA6,Homo sapiens,8,Enh,43103363,43103681
CHRNA6,Homo sapiens,8,Enh,43105282,43105544
CHRNA6,Homo sapiens,8,Enh,43108303,43108632
CHRNA6,Homo sapiens,8,Enh,43110360,43110604
CHRNA6,Homo sapiens,8,Enh,43124961,43125189
CHRNA6,Homo sapiens,8,Enh,43128498,43128702
CHRNA6,Homo sapiens,8,Enh,43139164,43139478
CHRNA6,Homo sapiens,8,Enh,43139493,43139781
CHRNA6,Homo sapiens,8,Enh,43139794,43140131
CHRNA6,Homo sapiens,8,Prom,43140230,43140578
CHRNA6,Homo sapiens,8,Enh,43140579,43140812
CHRNA6,Homo sapiens,8,Enh,43140917,43141150
CHRNA6,Homo sapiens,8,Enh,43141277,43141461
CHRNA6,Homo sapiens,8,Enh,43141693,43142031
CHRNA6,Homo sapiens,8,Enh,43142156,43142362
CHRNA6,Homo sapiens,8,Enh,43142394,43142742
CHRNA6,Homo sapiens,8,Enh,43142766,43143072
CHRNA6,Homo sapiens,8,Enh,43143269,43143563
